title,author,category,publish_year,title_id,author_id,cover_url,book_stats,descriptions,reading_stats
"The 2006-2011 World Outlook for Optical-Type Sighting, Tracking, and Fire-Control Equipment",,business__economics,First published in 2005,/works/OL10366037M,,//covers.openlibrary.org/b/olid/OL10366037M-M.jpg,"Publish Date April 14, 2005|Publisher  Icon Group International, Inc.|Pages 187",This edition doesn't have a description yet. Can you add one?,0 Want to read|0 Currently reading|0 Have read
"The 2006-2011 World Outlook for Metalworking Stamping, Forging, Extrusion, and Wiredrawing and Straightening Dies",,business__economics,First published in 2005,/works/OL10366084M,,//covers.openlibrary.org/b/olid/OL10366084M-M.jpg,"Publish Date April 14, 2005|Publisher  Icon Group International, Inc.|Pages 199",This edition doesn't have a description yet. Can you add one?,0 Want to read|0 Currently reading|0 Have read
The 2006-2011 World Outlook for Prefabricated and Portable Aluminum and Steel Buildings,,business__economics,First published in 2005,/works/OL10365467M,,//covers.openlibrary.org/b/olid/OL10365467M-M.jpg,"Publish Date April 14, 2005|Publisher  Icon Group International, Inc.|Pages 187",This edition doesn't have a description yet. Can you add one?,0 Want to read|0 Currently reading|0 Have read
"The 2006-2011 World Outlook for Gates, Globes, Angles, Y-Type Straightway Check, Stop and Check, Cross, 3-And 4-Way, and Other Industrial Valves",,business__economics,First published in 2005,/works/OL10365708M,,/images/icons/avatar_book-sm.png,"Publish Date April 14, 2005|Publisher  Icon Group International, Inc.|Pages 200",This edition doesn't have a description yet. Can you add one?,0 Want to read|0 Currently reading|0 Have read
The 2006-2011 World Outlook for Permanent Magnets Excluding Ceramic Permanent Magnets,,business__economics,First published in 2005,/works/OL10365814M,,//covers.openlibrary.org/b/olid/OL10365814M-M.jpg,"Publish Date April 14, 2005|Publisher  Icon Group International, Inc.|Pages 186",This edition doesn't have a description yet. Can you add one?,0 Want to read|0 Currently reading|0 Have read
"The 2006-2011 World Outlook for Flat, Non-Heat-Treatable, Bare and Precoated Aluminum and Continuous Cast Sheet and Strip",,business__economics,First published in 2005,/works/OL10365239M,,/images/icons/avatar_book-sm.png,"Publish Date April 14, 2005|Publisher  Icon Group International, Inc.|Pages 199",This edition doesn't have a description yet. Can you add one?,0 Want to read|0 Currently reading|0 Have read
The 2006-2011 World Outlook for Metalworking High-Speed Steel Extrusion and Wiredrawing and Straightening Dies,,business__economics,First published in 2005,/works/OL10366090M,,/images/icons/avatar_book-sm.png,"Publish Date April 14, 2005|Publisher  Icon Group International, Inc.|Pages 197",This edition doesn't have a description yet. Can you add one?,0 Want to read|0 Currently reading|0 Have read
The 2006-2011 World Outlook for Metal Scaffolding and Shoring and Forming for Concrete Work,,business__economics,First published in 2005,/works/OL10365542M,,/images/icons/avatar_book-sm.png,"Publish Date April 14, 2005|Publisher  Icon Group International, Inc.|Pages 186",This edition doesn't have a description yet. Can you add one?,0 Want to read|0 Currently reading|0 Have read
The 2006-2011 World Outlook for Primary Lead and Lead-Base Alloys,,business__economics,First published in 2005,/works/OL10365265M,,//covers.openlibrary.org/b/olid/OL10365265M-M.jpg,"Publish Date April 14, 2005|Publisher  Icon Group International, Inc.|Pages 186",This edition doesn't have a description yet. Can you add one?,0 Want to read|0 Currently reading|0 Have read
"The 2006-2011 World Outlook for Parts Sold Separately for Motor Graders and Light Maintainers, Rollers and Compactors, Rough-Terrain Forklifts, Scraper ... Continuous Ditchers and Trenchers",,business__economics,First published in 2005,/works/OL10365861M,,//covers.openlibrary.org/b/olid/OL10365861M-M.jpg,"Publish Date April 14, 2005|Publisher  Icon Group International, Inc.|Pages 220",This edition doesn't have a description yet. Can you add one?,0 Want to read|0 Currently reading|0 Have read
The 2006-2011 World Outlook for Centerfire Rifle Cartridges,,business__economics,First published in 2005,/works/OL10365768M,,//covers.openlibrary.org/b/olid/OL10365768M-M.jpg,"Publish Date April 14, 2005|Publisher  Icon Group International, Inc.|Pages 185",This edition doesn't have a description yet. Can you add one?,0 Want to read|0 Currently reading|0 Have read
"The 2006-2011 World Outlook for Manufacturing Punching, Sheering, Bending, Forming, Pressing, Forging and Die-Casting Machines and Other Metal Forming Machine Tools Excluding Hand Tools",,business__economics,First published in 2005,/works/OL10366068M,,//covers.openlibrary.org/b/olid/OL10366068M-M.jpg,"Publish Date April 14, 2005|Publisher  Icon Group International, Inc.|Pages 202",This edition doesn't have a description yet. Can you add one?,0 Want to read|0 Currently reading|0 Have read
The 2006-2011 World Outlook for Aircraft and Aerospace Fasteners,,business__economics,First published in 2005,/works/OL10365686M,,//covers.openlibrary.org/b/olid/OL10365686M-M.jpg,"Publish Date April 14, 2005|Publisher  Icon Group International, Inc.|Pages 187",This edition doesn't have a description yet. Can you add one?,0 Want to read|0 Currently reading|0 Have read
The 2006-2011 World Outlook for Machinery for the Finishing of Felt and Non-Wovens in the Piece or in Shapes,,business__economics,First published in 2005,/works/OL10365932M,,/images/icons/avatar_book-sm.png,"Publish Date April 14, 2005|Publisher  Icon Group International, Inc.|Pages 193",This edition doesn't have a description yet. Can you add one?,0 Want to read|0 Currently reading|0 Have read
The 2006-2011 World Outlook for Circular Form Cutting Tools and Semi-Finished Blanks for Machine Tools and Metalworking Machinery,,business__economics,First published in 2005,/works/OL10366101M,,//covers.openlibrary.org/b/olid/OL10366101M-M.jpg,"Publish Date April 14, 2005|Publisher  Icon Group International, Inc.|Pages 198",This edition doesn't have a description yet. Can you add one?,0 Want to read|0 Currently reading|0 Have read
The 2006-2011 World Outlook for Copper Foundries Excluding Die-Casting Foundries,,business__economics,First published in 2005,/works/OL10365339M,,//covers.openlibrary.org/b/olid/OL10365339M-M.jpg,"Publish Date April 14, 2005|Publisher  Icon Group International, Inc.|Pages 187",This edition doesn't have a description yet. Can you add one?,0 Want to read|0 Currently reading|0 Have read
The 2006-2011 World Outlook for Secondary Zinc,,business__economics,First published in 2005,/works/OL10365307M,,//covers.openlibrary.org/b/olid/OL10365307M-M.jpg,"Publish Date April 14, 2005|Publisher  Icon Group International, Inc.|Pages 185",This edition doesn't have a description yet. Can you add one?,0 Want to read|0 Currently reading|0 Have read
The 2006-2011 World Outlook for Bare Alloyed Copper Wire for Electrical Transmission Made in Plants That Draw Wire,,business__economics,First published in 2005,/works/OL10365281M,,//covers.openlibrary.org/b/olid/OL10365281M-M.jpg,"Publish Date April 14, 2005|Publisher  Icon Group International, Inc.|Pages 200",This edition doesn't have a description yet. Can you add one?,0 Want to read|0 Currently reading|0 Have read
"The 2006-2011 World Outlook for Fabricated Structural Iron and Steel for Transmission Towers, Substations, Radio Antenna Towers, and Supporting Structures",,business__economics,First published in 2005,/works/OL10365479M,,//covers.openlibrary.org/b/olid/OL10365479M-M.jpg,"Publish Date April 14, 2005|Publisher  Icon Group International, Inc.|Pages 199",This edition doesn't have a description yet. Can you add one?,0 Want to read|0 Currently reading|0 Have read
"The 2006-2011 World Outlook for Standard Line Non-Pressure Nonferrous Metal Storage Tanks with Capacity of More Than 4,000 Gallons and Completed at Factory",,business__economics,First published in 2005,/works/OL10365571M,,/images/icons/avatar_book-sm.png,"Publish Date April 14, 2005|Publisher  Icon Group International, Inc.|Pages 198",This edition doesn't have a description yet. Can you add one?,0 Want to read|0 Currently reading|0 Have read
"The 2006-2011 World Outlook for Parts Sold Separately for Off-Highway Trucks, Coal Haulers, Truck-Type Tractor Chassis, Trailers, and Wagons",,business__economics,First published in 2005,/works/OL10365860M,,//covers.openlibrary.org/b/olid/OL10365860M-M.jpg,"Publish Date April 14, 2005|Publisher  Icon Group International, Inc.|Pages 198",This edition doesn't have a description yet. Can you add one?,0 Want to read|0 Currently reading|0 Have read
The 2006-2011 World Outlook for Stamped and Pressed Metal Commercial and Multiple-Unit Residential Mailboxes,,business__economics,First published in 2005,/works/OL10365599M,,//covers.openlibrary.org/b/olid/OL10365599M-M.jpg,"Publish Date April 14, 2005|Publisher  Icon Group International, Inc.|Pages 198",This edition doesn't have a description yet. Can you add one?,0 Want to read|0 Currently reading|0 Have read
The 2006-2011 World Outlook for Rim Locks and All Other Locking Devices,,business__economics,First published in 2005,/works/OL10365621M,,//covers.openlibrary.org/b/olid/OL10365621M-M.jpg,"Publish Date April 14, 2005|Publisher  Icon Group International, Inc.|Pages 186",This edition doesn't have a description yet. Can you add one?,0 Want to read|0 Currently reading|0 Have read
The 2006-2011 World Outlook for Aluminum Fences and Gates Excluding Wire Types,,business__economics,First published in 2005,/works/OL10365536M,,//covers.openlibrary.org/b/olid/OL10365536M-M.jpg,"Publish Date April 14, 2005|Publisher  Icon Group International, Inc.|Pages 188",This edition doesn't have a description yet. Can you add one?,0 Want to read|0 Currently reading|0 Have read
"The 2006-2011 World Outlook for Engineered Copper Alloy Sand Castings, Manganese Bronzes, Silicon Bronzes and Brasses, Aluminum Bronzes, and Copper Nickels Excluding Bearings and Bushings",,business__economics,First published in 2005,/works/OL10365342M,,//covers.openlibrary.org/b/olid/OL10365342M-M.jpg,"Publish Date April 14, 2005|Publisher  Icon Group International, Inc.|Pages 200",This edition doesn't have a description yet. Can you add one?,0 Want to read|0 Currently reading|0 Have read
"The 2006-2011 World Outlook for Scaffolding, Shoring, and Forming for Concrete Work",,business__economics,First published in 2005,/works/OL10365543M,,//covers.openlibrary.org/b/olid/OL10365543M-M.jpg,"Publish Date April 14, 2005|Publisher  Icon Group International, Inc.|Pages 188",This edition doesn't have a description yet. Can you add one?,0 Want to read|0 Currently reading|0 Have read
The 2006-2011 World Outlook for Aluminum Welded Tube,,business__economics,First published in 2005,/works/OL10365246M,,//covers.openlibrary.org/b/olid/OL10365246M-M.jpg,"Publish Date April 14, 2005|Publisher  Icon Group International, Inc.|Pages 185",This edition doesn't have a description yet. Can you add one?,0 Want to read|0 Currently reading|0 Have read
"The 2006-2011 World Outlook for Metal Pulleys, Block, and Tackle Excluding Power Transmissions",,business__economics,First published in 2005,/works/OL10365630M,,/images/icons/avatar_book-sm.png,"Publish Date April 14, 2005|Publisher  Icon Group International, Inc.|Pages 188",This edition doesn't have a description yet. Can you add one?,0 Want to read|0 Currently reading|0 Have read
The 2006-2011 World Outlook for Parts and Attachments for Calendering and Rolling Machines,,business__economics,First published in 2005,/works/OL10365943M,,/images/icons/avatar_book-sm.png,"Publish Date April 14, 2005|Publisher  Icon Group International, Inc.|Pages 188",This edition doesn't have a description yet. Can you add one?,0 Want to read|0 Currently reading|0 Have read
"The 2006-2011 World Outlook for Mortised Doorlocks, Locksets, and Lock Trim Excluding Mortise Deadlocks",,business__economics,First published in 2005,/works/OL10365604M,,//covers.openlibrary.org/b/olid/OL10365604M-M.jpg,"Publish Date April 14, 2005|Publisher  Icon Group International, Inc.|Pages 193",This edition doesn't have a description yet. Can you add one?,0 Want to read|0 Currently reading|0 Have read
The 2006-2011 World Outlook for Inline Transfer Synchronous Metalworking Assembly Machines,,business__economics,First published in 2005,/works/OL10366144M,,//covers.openlibrary.org/b/olid/OL10366144M-M.jpg,"Publish Date April 14, 2005|Publisher  Icon Group International, Inc.|Pages 188",This edition doesn't have a description yet. Can you add one?,0 Want to read|0 Currently reading|0 Have read
"The 2006-2011 World Outlook for Manufacturing Metal Cans, Lids, and Ends",,business__economics,First published in 2005,/works/OL10365587M,,/images/icons/avatar_book-sm.png,"Publish Date April 14, 2005|Publisher  Icon Group International, Inc.|Pages 189",This edition doesn't have a description yet. Can you add one?,0 Want to read|0 Currently reading|0 Have read
